imdb_title_id,title,language,genre,director,top1000_voters_rating
tt1647483,Wasted on the Young,English,"Drama, Thriller",Ben C. Lucas,5
tt1649780,"Peace, Love & Misunderstanding",English,"Comedy, Drama, Music",Bruce Beresford,5
tt1650060,SGT. Will Gardner,English,"Action, Adventure, Drama",Max Martini,5
tt1657517,The Song of Names,English,"Drama, Music, Mystery",FranÌ¤ois Girard,5
tt1666185,All Eyez on Me,English,"Biography, Drama, Music",Benny Boom,5
tt1674784,Trespass,English,"Crime, Drama, Thriller",Joel Schumacher,5
tt1680051,Alyce,English,"Horror, Thriller",Jay Lee,5
tt1681371,The One,English,"Comedy, Drama, Romance",Caytha Jentis,5
tt1699147,Seven Days in Utopia,English,"Drama, Sport",Matthew Dean Russell,5
tt1700808,Fast Girls,English,"Drama, Sport",Regan Hall,5
tt1701990,Detention - Terrore al liceo,English,"Comedy, Horror, Mystery",Joseph Kahn,5
tt1705126,Nesting,English,"Comedy, Romance",John Chuldenko,5
tt1712563,Promises Written in Water,English,Drama,Vincent Gallo,5
tt1713476,The Bay,English,"Horror, Sci-Fi, Thriller",Barry Levinson,5
tt1719068,The Grief Tourist,English,"Drama, Thriller",Suri Krishnamma,5
tt1719634,Snow on Tha Bluff,English,"Crime, Drama",Damon Russell,5
tt1720035,59 Seconds,English,"Action, Drama, Thriller",Benedict Dorsey,5
tt1720621,Trafficked,English,"Drama, Thriller",Will Wallace,5
tt1728975,Elevator,English,"Horror, Thriller",Stig Svendsen,5
tt1753666,David,English,"Drama, Family","Joel Fendelman, Patrick Daly",5
tt1772240,Apollo 18,English,"Horror, Mystery, Sci-Fi",Gonzalo LÌ?pez-Gallego,5
tt1772271,Frankie Go Boom,English,Comedy,Jordan Roberts,5
tt1772408,Trade of Innocents,English,"Drama, Thriller",Christopher M. Bessette,5
tt1783285,Good for Nothing,English,"Comedy, Thriller, Western",Mike Wallis,5
tt1798674,Regretting Fish,English,"Crime, Drama, Thriller",Brad Saville,5
tt1800741,Step Up 4 Revolution 3D,English,"Drama, Music, Romance",Scott Speer,5
tt1808555,The Legend of Zelda: The Hero of Time,English,"Action, Adventure, Fantasy",Joel Musch,5
tt1813519,My Lai Four,English,War,Paolo Bertola,5
tt1814790,Me Again,English,"Comedy, Drama","David A.R. White, Jeffrey Peterson",5
tt1815998,The Playroom,English,Drama,Julia Dyer,5
tt1817081,Una rete di bugie,English,"Comedy, Romance",Kat Coiro,5
tt1827578,The End of Love,English,Drama,Mark Webber,5
tt1853548,Dreamworld,English,"Comedy, Drama, Romance",Ryan Darst,5
tt1877808,The Wish Makers of West Hollywood,English,"Comedy, Romance",David Grotell,5
tt1878917,The Pledge,English,"Drama, Family",J.W. Myers,5
tt1879032,Rapture-Palooza,English,"Comedy, Fantasy",Paul Middleditch,5
tt1926310,Planet of the Vampire Women,English,Sci-Fi,Darin Wood,5
tt1927067,Jump,English,Drama,Kieron J. Walsh,5
tt1928330,Giustizieri da strapazzo,English,"Action, Comedy, Crime",Craig Moss,5
tt1935089,Amore inaspettato,English,"Drama, Romance",Michael Mailer,5
tt1945052,Broken Roads,English,Drama,Justin Chambers,5
tt1946310,Crazy Kind of Love,English,"Comedy, Drama, Romance",Sarah Siegel-Magness,5
tt1949106,21 Brothers,English,"Drama, History, War",Michael McGuire,5
tt1959409,Imaginaerum,English,"Drama, Fantasy, Musical","Stobe Harju, Mark Roper",5
tt1974420,L'eccezione alla regola,English,"Comedy, Drama, Romance",Warren Beatty,5
tt1986202,Whispers,English,"Drama, Horror, Thriller",Tammi Sutton,5
tt2004271,King's Faith,English,Drama,Nicholas DiBella,5
tt2005153,Backwards,English,"Romance, Sport",Ben Hickernell,5
tt2011159,Ossessione omicida,English,"Action, Crime, Drama",Sam Miller,5
tt2016335,Walter,English,"Comedy, Drama",Anna Mastro,5
tt2018069,Our House,English,"Drama, Horror, Mystery",Anthony Scott Burns,5
tt2024506,Incroci pericolosi,English,"Comedy, Drama",James Cox,5
tt2055709,Sola nel buio,English,"Drama, Mystery, Thriller",Joseph Ruben,5
tt2083379,A Dark Truth - Un'oscura veritÌÊ,English,"Action, Thriller",Damian Lee,5
tt2123884,3 Nights in the Desert,English,Drama,Gabriel Cowan,5
tt2124180,Sparks and Embers,English,"Comedy, Drama, Romance",Gavin Boyter,5
tt2126362,Stitches,English,"Comedy, Horror",Conor McMahon,5
tt2160105,Sei ancora qui - I Still See You,English,"Fantasy, Horror, Sci-Fi",Scott Speer,5
tt2160413,The Zone,English,Drama,Joe Swanberg,5
tt2170579,Secrets in the Snow,English,Drama,Brittany Goodwin,5
tt2180994,A Good Marriage,English,"Crime, Drama, Thriller",Peter Askin,5
tt2182972,Song One,English,"Drama, Music",Kate Barker-Froyland,5
tt2187071,Seeking Dolly Parton,English,"Comedy, Drama, Romance",Michael Worth,5
tt2194826,The Barber,English,Thriller,Basel Owies,5
tt2224073,Best Friends Forever,English,Drama,Brea Grant,5
tt2228000,In Lieu of Flowers,English,"Comedy, Drama, Romance",William Savage,5
tt2235108,Dear White People,English,"Comedy, Drama, Romance",Justin Simien,5
tt2237448,Hunter,English,Drama,Ian Samplin,5
tt2238420,Jolene: The Indie Folk Star Movie,English,Comedy,Jamie Adams,5
tt2241116,White Rabbit,English,Drama,Tim McCann,5
tt2244642,B4,English,"Sci-Fi, Thriller",Matthew Stedman,5
tt2245151,Supremacy,English,"Drama, Thriller",Deon Taylor,5
tt2249081,Condannato a combattere - The Forgiven,English,Thriller,Roland JoffÌ©,5
tt2265651,Untouched,English,"Crime, Drama",Raphael Vieira,5
tt2294619,First Winter,English,Drama,Benjamin Dickinson,5
tt2296935,The Legend of Sarila,English,"Animation, Adventure, Family",Nancy Florence Savard,5
tt2308711,Healed by Grace,English,Drama,David Matthew Weese,5
tt2310109,Small Time,English,Drama,Joel Surnow,5
tt2312184,All About the Money,English,"Action, Adventure, Comedy",Blake Freeman,5
tt2322641,The Turning,English,Drama,"Jonathan auf der Heide, Tony Ayres",5
tt2325977,Strangerland,English,"Drama, Mystery, Thriller",Kim Farrant,5
tt2327495,Ring the Bell,English,Drama,Thomas Weber,5
tt2339425,Rogue Strike,English,Action,Kerry Beyer,5
tt2368606,The Lost Tree,English,"Drama, Horror, Thriller",Brian A. Metcalf,5
tt2368705,Common People,English,"Comedy, Drama","Stewart Alexander, Kerry Skinner",5
tt2369396,Bounty Killer,English,"Action, Sci-Fi, Thriller",Henry Saine,5
tt2370230,All Summers End,English,"Drama, Romance",Kyle Wilamowski,5
tt2380564,Swearnet: The Movie,English,Comedy,Warren P. Sonoda,5
tt2385189,Relentless Justice,English,"Action, Crime, Drama",David A. Prior,5
tt2404233,Gods of Egypt,English,"Action, Adventure, Fantasy",Alex Proyas,5
tt2443822,The Boy,English,"Drama, Horror, Thriller",Craig William Macneill,5
tt2450440,The Last of Robin Hood,English,"Biography, Drama, Romance","Richard Glatzer, Wash Westmoreland",5
tt2486862,Battle Scars,English,"Drama, War",Danny Buday,5
tt2499472,Point Blank: Conto alla rovescia,English,"Action, Crime, Drama",Joe Lynch,5
tt2503154,The Den,English,"Horror, Mystery, Thriller",Zachary Donohue,5
tt2505818,An Evergreen Christmas,English,"Family, Music, Romance",Jeremy Culver,5
tt2525596,Ah Boys to Men,English,Comedy,Jack Neo,5
tt2626350,Step Up All In,English,"Drama, Music, Romance",Trish Sie,5
tt2633076,Dig Two Graves,English,"Drama, Horror, Mystery",Hunter Adams,5
tt2656588,Buzzard,English,"Comedy, Drama, Horror",Joel Potrykus,5
tt2658538,Austin Found,English,"Comedy, Drama",Will RaÌ©e,5
tt2722786,Jungle Shuffle,English,"Animation, Adventure","Taedong Park, Mauricio De la Orta",5
tt2738706,Inspired Guns,English,Comedy,Adam White,5
tt2756910,Pretend We're Kissing,English,"Comedy, Drama, Romance",Matt Sadowski,5
tt2762662,Better Start Running,English,"Action, Comedy",Brett Simon,5
tt2782868,Eadweard,English,"Biography, Drama",Kyle Rideout,5
tt2836628,Johnny Frank Garrett's Last Word,English,"Crime, Drama, Horror",Simon Rumley,5
tt2838568,The More You Ignore Me,English,Comedy,Keith English,5
tt2841424,The Freemason,English,Crime,Sohrab Mirmont,5
tt2848324,Touched with Fire,English,"Drama, Romance",Paul Dalio,5
tt4481514,Casa CasinÌ?,English,"Comedy, Crime",Andrew Jay Cohen,5
tt4497978,Ice Breaker,English,Comedy,"Dalian Davis, Willy McGee",5
tt4503598,Emelie,English,"Horror, Mystery, Thriller",Michael Thelin,5
tt4550420,My Blind Brother,English,"Comedy, Drama, Romance",Sophie Goodhart,5
tt4558200,Crown Vic,English,"Action, Crime, Drama",Joel Souza,5
tt4614654,Appuntamenti pericolosi,English,Thriller,Matthew Leutwyler,5
tt4651298,BookendS,English,"Comedy, Drama, Romance",Delavega,5
tt4654016,Bernard and Huey,English,"Adventure, Comedy",Dan Mirvish,5
tt4663284,Beautiful Devils,English,Drama,James Marquand,5
tt4669252,Georgetown,English,"Biography, Crime, Drama",Christoph Waltz,5
tt4682136,Il gabbiano,English,"Comedy, Drama, Romance",Michael Mayer,5
tt4694544,C'era una volta a Los Angeles,English,"Action, Comedy",Mark Cullen,5
tt4712086,Love Is Blind,English,"Comedy, Drama","Monty Whitebloom, Andy Delaney",5
tt4762824,A caccia con papÌÊ,English,"Comedy, Drama",Jody Hill,5
tt4768656,Howard Lovecraft and the Frozen Kingdom,English,"Animation, Fantasy",Sean Patrick O'Reilly,5
tt4799066,Il sole a mezzanotte - Midnight Sun,English,"Drama, Romance",Scott Speer,5
tt4828304,Hush Money,English,"Drama, Thriller",Terrell Lamont,5
tt4843208,The Queen of Hollywood Blvd,English,"Crime, Drama",Orson Oblowitz,5
tt4871018,The Comedian's Guide to Survival,English,Comedy,Mark Murphy,5
tt4998222,American Folk,English,"Drama, Musical",David Heinz,5
tt5007774,A Box of Faith,English,Family,Auturo Gavino,5
tt5013782,Change in the Air,English,Drama,Dianne Dreyer,5
tt5039994,Dismissed,English,"Drama, Horror, Thriller",Benjamin Arfmann,5
tt5096928,Donovan Reid,English,Mystery,Austin Smagalski,5
tt5129674,Mum's List - La scelta di Kate,English,Drama,Niall Johnson,5
tt5176486,Grandma's House,English,Drama,Paul D. Hannah,5
tt5198670,Where Is Kyra?,English,Drama,Andrew Dosunmu,5
tt5198868,Robo-Dog: Airborne,English,Family,Anthony Steven Giordano,5
tt5213744,Jessica Darling's It List,English,Family,Ali Scher,5
tt5228304,Bees Make Honey,English,"Comedy, Drama, Mystery",Jack Eve,5
tt5238904,Assimilate,English,"Horror, Mystery, Sci-Fi",John Murlowski,5
tt5258128,Behold My Heart,English,Drama,Joshua Leonard,5
tt5273720,All the Creatures Were Stirring,English,Horror,"David Ian McKendry, Rebekah McKendry",5
tt5301544,Swing State,English,"Comedy, Music, Romance",Jonathan Sheldon,5
tt5305246,93 Days,English,Drama,Steve Gukas,5
tt5327922,Mythica: The Godslayer,English,"Action, Adventure, Fantasy",John Lyde,5
tt5371168,L'incredibile viaggio del fachiro,English,"Adventure, Comedy, Drama",Ken Scott,5
tt5390066,Patto d'amore,English,"Comedy, Drama, Romance",Brian Crano,5
tt5428090,Uno strano desiderio,English,Comedy,Collin Friesen,5
tt5431284,Saint Judy,English,"Biography, Drama",Sean Hanish,5
tt5503688,L'ultima discesa,English,"Adventure, Biography, Drama",Scott Waugh,5
tt5564336,Lucid,English,"Sci-Fi, Thriller",Adam Morse,5
tt5579982,Luce dei miei occhi,English,Family,Castille Landon,5
tt5613402,Mobile Homes,English,Drama,Vladimir de Fontenay,5
tt5663298,Barracuda,English,"Drama, Music, Thriller","Jason Cortlund, Julia Halperin",5
tt5685006,Puppet Master: The Littlest Reich,English,"Comedy, Horror","Sonny Laguna, Tommy Wiklund",5
tt5689632,Trouble,English,"Comedy, Drama",Theresa Rebeck,5
tt5718046,Viaggio con papÌÊ - Istruzioni per l'uso,English,Comedy,Steve Clark,5
tt5719700,40 sono i nuovi 20,English,"Comedy, Drama, Romance",Hallie Meyers-Shyer,5
tt5727136,First House on the Hill,English,Horror,Matteo Saradini,5
tt5731444,This Is Meg,English,"Comedy, Drama",Alex Ferrari,5
tt5740852,All Creatures Here Below,English,"Crime, Drama, Romance",Collin Schiffli,5
tt5758726,Mega Time Squad,English,"Action, Adventure, Comedy",Tim van Dammen,5
tt5779372,An Interview with God,English,"Drama, Mystery",Perry Lang,5
tt5781458,Diggerz: Black Lung Rises,English,"Drama, Fantasy, Horror","David B. Craig, Kirk Loudon",5
tt5792468,Butterfly Kisses,English,"Horror, Mystery",Erik Kristopher Myers,5
tt5815160,Color Me You,English,"Drama, Family, Romance",Marco Bottiglieri,5
tt5815858,Dangerous Game,English,Action,Richard Colton,5
tt5817456,Close Calls,English,"Horror, Thriller",Richard Stringham,5
tt5843838,Max 2: Un eroe alla Casa Bianca,English,Family,Brian Levant,5
tt5843876,I nostri cuori chimici,English,"Drama, Romance",Richard Tanne,5
tt5881528,Damsel,English,"Comedy, Drama, Western","David Zellner, Nathan Zellner",5
tt5884434,Desert Shores,English,Drama,Michael Stevantoni,5
tt5908294,Seat 25,English,"Drama, Sci-Fi",Nicholas Agnew,5
tt5973658,Winter Ridge,English,"Crime, Drama, Mystery",Dom Lenoir,5
tt5994166,First Light,English,"Drama, Sci-Fi, Thriller",Jason Stone,5
tt6017942,Kin,English,"Action, Adventure, Crime","Jonathan Baker, Josh Baker",5
tt6023242,Obsession,English,Thriller,Goran Dukic,5
tt6038042,Madness in the Method,English,"Comedy, Crime",Jason Mewes,5
tt6051096,The Axiom,English,Horror,Nicholas Woods,5
tt6107796,Schemers,English,"Comedy, Crime, Drama",Dave Mclean,5
tt6127004,Paradise Hills,English,"Fantasy, Sci-Fi, Thriller",Alice Waddington,5
tt6133806,L'ora dolce dell'amore,English,"Drama, Romance",Brian Brough,5
tt6141334,The Black String,English,"Horror, Mystery, Thriller",Brian Hanson,5
tt6145764,Obey,English,Drama,Jamie Jones,5
tt6149154,Waiting for the Barbarians,English,Drama,Ciro Guerra,5
tt6158692,Who's Watching Oliver,English,"Drama, Horror",Richie Moore,5
tt6190348,Pin Cushion,English,Drama,Deborah Haywood,5
tt6197070,Blood Machines,English,"Adventure, Music, Sci-Fi","RaphaÌÇl Hernandez, Seth Ickerman",5
tt6208950,The Samuel Project,English,Drama,Marc Fusco,5
tt6218440,Maya Dardel,English,Drama,"Zachary Cotler, Magdalena Zyzak",5
tt6241678,Locating Silver Lake,English,Drama,Eric Bilitch,5
tt6243274,County Line,English,"Action, Drama, Western",Shea Sizemore,5
tt6353036,The Guardian Angel,English,Thriller,Arto Halonen,5
tt6357074,Pup Star: Better 2Gether,English,Family,Robert Vince,5
tt6418918,Little Woods,English,"Crime, Drama, Western",Nia DaCosta,5
tt6446550,The Parting Glass,English,Drama,Stephen Moyer,5
tt6494542,Monster X,English,Horror,"Jaysen P. Buterin, Daniel B. Iske",5
tt6649066,Hollywood Dirt,English,Romance,Tosca Musk,5
tt6680312,Who We Are Now,English,Drama,Matthew Newton,5
tt6684884,Ladies in Black,English,"Comedy, Drama, Romance",Bruce Beresford,5
tt6706616,Dreamland,English,"Comedy, Crime, Fantasy",Bruce McDonald,5
tt6732748,Fubar,English,"Comedy, Horror",Ben Kent,5
tt6769326,American Dreamer,English,"Crime, Thriller",Derrick Borte,5
tt6773126,Tucked,English,Drama,Jamie Patterson,5
tt6807324,Doe,English,Thriller,Justin Foia,5
tt6819948,The Black Gloves,English,Horror,Lawrie Brewster,5
tt6841812,Bennett's Song,English,"Comedy, Drama, Family",Harley Wallen,5
tt6849128,Il ragazzo e il grande elefante,English,Adventure,Richard Boddington,5
tt6852534,Funhouse,English,Horror,Jason William Lee,5
tt6905696,Slaughterhouse spacca,English,"Action, Comedy, Fantasy",Crispian Mills,5
tt6932340,La mia nemica Chloe,English,"Crime, Drama, Thriller",Tom Shell,5
tt7117966,Ode to Passion,English,"Drama, Musical, Romance",Jack Danini,5
tt7188978,Lifechanger,English,"Drama, Fantasy, Horror",Justin McConnell,5
tt0804552,w Delta z,English,"Crime, Drama, Horror",Tom Shankland,5
tt0810880,Gospel Hill,English,Drama,Giancarlo Esposito,5
tt0816462,Conan the Barbarian,English,"Action, Adventure, Fantasy",Marcus Nispel,5
tt0816478,Disorder,English,Thriller,Jack Thomas Smith,5
tt0816530,Imprint,English,"Drama, Thriller",Michael Linn,5
tt0817538,Drillbit Taylor,English,"Action, Comedy, Crime",Steven Brill,5
tt0824308,The Descendant,English,Drama,Philippe Spurrell,5
tt0834942,Pocahauntus,English,Horror,Veronica Craven,5
tt0847216,One Night,English,"Drama, Romance",Michael Knowles,5
tt0847531,Tick Tock Lullaby,English,Drama,Lisa Gornick,5
tt0858419,Bolden,English,Drama,Dan Pritzker,5
tt0893532,Kill Theory,English,"Horror, Thriller",Chris Moore,5
tt0900357,Boogeyman 2 - Il ritorno dell'uomo nero,English,"Drama, Horror, Thriller",Jeff Betancourt,5
tt0906734,Rotto,English,"Drama, Horror, Thriller",Sean Ellis,5
tt0906783,The 27 Club,English,Drama,Erica Dunton,5
tt0918575,Victim,English,"Horror, Thriller","Matt Eskandari, Michael A. Pierce",5
tt0940656,Arthur e la guerra dei due mondi,English,"Animation, Adventure, Family",Luc Besson,5
tt0955306,Noah's Arc: Jumping the Broom,English,"Drama, Romance",Patrik-Ian Polk,5
tt0960721,Adventures of Power,English,"Comedy, Music",Ari Gold,5
tt0964587,St. Trinian's,English,"Comedy, Family","Oliver Parker, Barnaby Thompson",5
tt0974613,L'ombra del sospetto,English,"Drama, Mystery, Thriller",Richard Eyre,5
tt0986230,French Film,English,"Comedy, Romance",Jackie Oudney,5
tt0995060,Brutal Massacre: A Comedy,English,Comedy,Stevan Mena,5
tt10009030,Snatchers,English,"Comedy, Horror, Sci-Fi","Stephen Cedars, Benji Kleiman",5
tt10060094,Un cavaliere per Natale,English,"Adventure, Comedy, Drama",Monika Mitchell,5
tt1015976,Columbus Day,English,"Crime, Drama, Thriller",Charles Burmeister,5
tt1019966,Something Is Killing Tate,English,Drama,Leon Lozano,5
tt1025102,The Pardon,English,Crime,Tom Anton,5
tt10264878,A Stormy Night,English,Drama,David Moragas,5
tt1029123,I Know You Know,English,Drama,Justin Kerrigan,5
tt1029364,Roanoke: The Lost Colony,English,"Drama, History",Bertie Stephens,5
tt1031607,Jack Says,English,"Crime, Drama, Thriller","Bob Phillips, Lee Warren",5
tt1034306,Dorothy Mills,English,"Drama, Horror, Mystery",AgnÌ¬s Merlet,5
tt10411954,Hometown Killer,English,Thriller,Jeff Hare,5
tt1043787,A Beautiful Life,English,Drama,Alejandro Chomski,5
tt1051715,Lost Everything,English,Drama,Kim St. Leon,5
tt10529644,Copper Bill,English,Thriller,Brett Bentman,5
tt1078917,The Only Good Indian,English,Western,Kevin Willmott,5
tt1084955,Falling Up,English,"Comedy, Drama, Romance",David M. Rosenthal,5
tt1091172,Bob Funk,English,Comedy,Craig Carlisle,5
tt1091751,Una squadra molto speciale,English,"Biography, Comedy, Drama",Fred Durst,5
tt1099212,Twilight,English,"Drama, Fantasy, Romance",Catherine Hardwicke,5
tt1100051,Bereavement,English,"Crime, Horror, Thriller",Stevan Mena,5
tt1103273,Peep World,English,"Comedy, Drama",Barry W. Blaustein,5
tt11079540,The Will,English,Romance,Louise Alston,5
tt1117386,A Fork in the Road,English,"Comedy, Crime",Jim Kouf,5
tt1119188,Little Zizou,English,"Drama, Family",Sooni Taraporevala,5
tt1121786,Formosa Betrayed,English,Thriller,Adam Kane,5
tt1129427,Miss Nobody,English,"Comedy, Crime",Abram Cox,5
tt1132161,The Houseboy,English,"Drama, Romance",Spencer Schilly,5
tt1133993,Serious Moonlight,English,"Comedy, Crime, Romance",Cheryl Hines,5
tt1134854,Survival of the Dead - L'isola dei sopravvissuti,English,"Comedy, Drama, Horror",George A. Romero,5
tt1135095,Tell-Tale,English,"Drama, Horror, Sci-Fi",Michael Cuesta,5
tt1144541,Coyote County Loser,English,"Comedy, Drama, Romance",Jason Naumann,5
tt1151339,Goliath,English,Comedy,David Zellner,5
tt1156067,I guardiani del faro,English,Comedy,Daniel Adams,5
tt1156519,The Three Investigators and the Secret of Terror Castle,English,"Adventure, Family, Mystery",Florian Baxmeyer,5
tt1160996,The Colony,English,"Action, Sci-Fi, Thriller",Jeff Renfroe,5
tt11634320,Expectant,English,Thriller,DamiÌÁn Romay,5
tt11719418,Sinister Stalker,English,"Drama, Thriller",Michael Feifer,5
tt1172996,Love for Sale,English,"Comedy, Drama, Romance",Russ Parr,5
tt1197613,Charlie Valentine,English,"Crime, Drama, Thriller",Jesse V. Johnson,5
tt1200273,Spooner,English,"Comedy, Drama",Drake Doremus,5
tt1205558,Hick,English,"Comedy, Drama",Derick Martini,5
tt1208711,Montana Amazon,English,"Comedy, Crime",Deborah Brock,5
tt1209378,Come ti ammazzo l'ex,English,"Comedy, Drama",John Inwood,5
tt1210059,Flying Lessons,English,Drama,Derek Magyar,5
tt1221207,Demoted,English,Comedy,J.B. Rogers,5
tt1225302,The Big I Am,English,"Crime, Drama, Thriller","Nic Auerbach, Arun Kumar",5
tt1226274,Happy New Year,English,"Drama, War",K. Lorrel Manning,5
tt1226734,1234,English,"Comedy, Drama, Music",Giles Borg,5
tt1230372,Endure,English,Thriller,Joe O'Brien,5
